0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /project1/image/GOW/GOW_Kratos.jpg HTTP/1.1" 200 143357
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /project1/image/GOW/GOW_Thor.jpg HTTP/1.1" 200 154093
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /project1/image/GOW/GOW_Freya.jpg HTTP/1.1" 200 149372
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /project1/image/GOW/GOW_Atreus.jpg HTTP/1.1" 200 168110
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /project1/image/GOW/GOW_Angrboda.jpg HTTP/1.1" 200 141013
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /project1/image/GOW/GOW_Brok.jpg HTTP/1.1" 200 142118
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /project1/image/GOW/GOW_Mimir.jpg HTTP/1.1" 200 122578
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /project1/image/GOW/GOW_Sindri.jpg HTTP/1.1" 200 129678
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:03:57 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:10 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:10 +0900] "GET /project1/styles/header.css HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:19 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:19 +0900] "GET /project1/styles/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:19 +0900] "GET /project1/styles/header.css HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:25 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:25 +0900] "GET /project1/styles/header.css HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/styles/header.css HTTP/1.1" 200 2411
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/styles/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/styles/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/BF2042/Battlefield_2042_logo.svg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/GOW/GOW_Kratos.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/GOW/GOW_Thor.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/GOW/GOW_Atreus.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/GOW/GOW_Mimir.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/GOW/GOW_Sindri.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/GOW/GOW_Angrboda.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/GOW/GOW_Brok.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:42 +0900] "GET /project1/image/GOW/GOW_Freya.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:44 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:44 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:44 +0900] "GET /project1/image/UFC/ea-ufc-4-logo-2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:44 +0900] "GET /project1/image/UFC/ngannou.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:44 +0900] "GET /project1/image/UFC/Brock%20Edward%20Lesnar.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:44 +0900] "GET /project1/image/UFC/jon_jones.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:44 +0900] "GET /project1/image/UFC/londa.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:44 +0900] "GET /project1/image/UFC/Conor_McGregor.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:45 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:45 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:47 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:47 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:48 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:48 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:48 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:48 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:49 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:49 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:49 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:49 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:51 +0900] "GET /project1/GOW.jsp HTTP/1.1" 200 15326
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:51 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:51 +0900] "GET /project1/image/GOW/GOW_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:51 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:52 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:04:52 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:03 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:03 +0900] "GET /project1/styles/header.css HTTP/1.1" 200 2411
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:04 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:04 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:04 +0900] "GET /project1/styles/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:05 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:05 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:05 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:05 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:06 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:06 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:06 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:06 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:07 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:07 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:08 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:08 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:09 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:09 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:09 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:05:09 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/styles/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/styles/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/styles/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/BF2042/Battlefield_2042_logo.svg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/GOW/GOW_Kratos.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/styles/nav.css HTTP/1.1" 200 1975
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/GOW/GOW_Thor.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/GOW/GOW_Atreus.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/GOW/GOW_Angrboda.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/GOW/GOW_Brok.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/GOW/GOW_Mimir.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/GOW/GOW_Freya.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:46 +0900] "GET /project1/image/GOW/GOW_Sindri.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:47 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:47 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:47 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:47 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:57 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:30:57 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:06 +0900] "GET /project1/GOW.jsp HTTP/1.1" 200 15326
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:06 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:06 +0900] "GET /project1/image/GOW/GOW_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:07 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:07 +0900] "GET /project1/image/UFC/ea-ufc-4-logo-2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:07 +0900] "GET /project1/image/UFC/Brock%20Edward%20Lesnar.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:07 +0900] "GET /project1/image/UFC/londa.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:07 +0900] "GET /project1/image/UFC/jon_jones.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:07 +0900] "GET /project1/image/UFC/ngannou.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:07 +0900] "GET /project1/image/UFC/Conor_McGregor.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:08 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:09 +0900] "GET /project1/GOW.jsp HTTP/1.1" 200 15326
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:09 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:09 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:10 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:11 +0900] "GET /project1/GOW.jsp HTTP/1.1" 200 15326
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:11 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:12 +0900] "GET /project1/UFC-4.jsp HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/RDR.jsp HTTP/1.1" 200 16058
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/Dutch_van_der_Linde_Artwork.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/red-dead-redemption-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/Arthur%20Morgan.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/John_RDR1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/Milton_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/Micah_Bell_Artwork.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/red-dead-redemption-75746.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/Colm.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/Sadie_official_art.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:13 +0900] "GET /project1/image/Red/Edgar%20Ross.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:14 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:17 +0900] "GET /project1/RDR.jsp HTTP/1.1" 200 16058
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:17 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:18 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:36 +0900] "GET /project1/RDR.jsp HTTP/1.1" 200 16058
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:36 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:43 +0900] "GET /project1/BF.jsp HTTP/1.1" 200 15344
0:0:0:0:0:0:0:1 - - [17/Mar/2025:20:31:43 +0900] "GET /project1/styles/nav.css HTTP/1.1" 304 -
